accuracy,precision,recall,predicted tile
0.95,0.9583333333333334,0.71875,24
0.95,1.0,0.6875,22
0.955,0.9259259259259259,0.78125,27
0.965,0.8571428571428571,0.9375,35
0.97,0.25,0.25,4
0.955,0.96,0.75,25
0.945,1.0,0.7380952380952381,31
0.945,0.9743589743589743,0.7916666666666666,39
0.945,1.0,0.7708333333333334,37
0.94,1.0,0.75,36
0.95,0.9523809523809523,0.8333333333333334,42
0.955,0.9259259259259259,0.78125,27
0.95,0.9583333333333334,0.71875,24
0.975,0.5555555555555556,0.8333333333333334,9
0.96,0.8571428571428571,0.6666666666666666,14
0.95,1.0,0.7727272727272727,34
0.975,0.5555555555555556,0.8333333333333334,9
0.955,0.96,0.75,25
0.945,0.972972972972973,0.782608695652174,37
0.965,0.8461538461538461,0.6875,13
0.98,0.9375,0.9375,32
0.955,0.9411764705882353,0.6666666666666666,17
0.96,0.9666666666666667,0.8055555555555556,30
0.955,0.9259259259259259,0.78125,27
0.95,1.0,0.6875,22
0.945,1.0,0.7380952380952381,31
0.945,1.0,0.7380952380952381,31
0.95,1.0,0.6875,22
0.965,0.9032258064516129,0.875,31
0.965,0.9310344827586207,0.84375,29
0.97,0.8421052631578947,1.0,38
0.965,0.8571428571428571,0.9375,35
0.97,0.8611111111111112,0.96875,36
0.97,0.7777777777777778,0.875,18
0.97,0.8823529411764706,0.9375,34
0.965,0.8787878787878788,0.90625,33
0.965,0.8571428571428571,0.9375,35
0.965,0.9032258064516129,0.875,31
0.96,0.8863636363636364,0.9285714285714286,44
0.96,0.8636363636363636,0.7916666666666666,22
0.965,0.8787878787878788,0.90625,33
0.965,0.8571428571428571,0.9375,35
0.98,0.9117647058823529,0.96875,34
0.965,0.88,0.8461538461538461,25
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.95,0.96875,0.775,32
0.965,0.8787878787878788,0.90625,33
0.97,0.8611111111111112,0.96875,36
0.97,0.8823529411764706,0.9375,34
0.97,0.8611111111111112,0.96875,36
0.975,0.8648648648648649,1.0,37
0.96,0.9,0.84375,30
0.95,1.0,0.6875,22
0.95,0.9583333333333334,0.71875,24
0.96,0.9615384615384616,0.78125,26
0.95,1.0,0.6875,22
0.955,0.96,0.75,25
0.955,0.96,0.75,25
0.965,0.8571428571428571,0.9375,35
0.98,0.8888888888888888,1.0,36
0.98,0.9117647058823529,0.96875,34
0.97,0.8823529411764706,0.9375,34
0.94,1.0,0.75,36
0.97,0.7142857142857143,0.8333333333333334,14
0.95,0.9523809523809523,0.8333333333333334,42
0.945,0.9743589743589743,0.7916666666666666,39
0.945,0.9743589743589743,0.7916666666666666,39
