accuracy,precision,recall,predicted tile
0.965,0.6956521739130435,1.0,23
0.965,0.6956521739130435,1.0,23
0.96,0.6666666666666666,1.0,24
0.985,0.7692307692307693,1.0,13
0.915,0.8571428571428571,0.5625,21
0.9,0.7,0.65625,30
0.935,0.7391304347826086,0.7083333333333334,23
0.96,0.7368421052631579,0.8235294117647058,19
0.94,0.8,0.6666666666666666,20
0.85,0.6944444444444444,0.5681818181818182,36
0.845,0.7142857142857143,0.5434782608695652,35
0.99,0.8,1.0,10
0.86,0.8846153846153846,0.4791666666666667,26
0.885,0.7777777777777778,0.5526315789473685,27
0.86,0.65,0.65,40
0.99,0.8,1.0,10
0.975,0.7857142857142857,0.8461538461538461,14
0.845,0.7575757575757576,0.5208333333333334,33
0.92,0.7142857142857143,0.7142857142857143,28
0.885,0.6153846153846154,0.75,39
0.965,0.7368421052631579,0.875,19
0.895,0.6571428571428571,0.71875,35
0.88,0.6764705882352942,0.6388888888888888,34
0.835,0.7027027027027027,0.5416666666666666,37
0.955,0.7142857142857143,0.8333333333333334,21
0.85,0.78125,0.5208333333333334,32
0.88,0.6764705882352942,0.6388888888888888,34
0.84,0.7352941176470589,0.5208333333333334,34
0.89,0.6388888888888888,0.71875,36
0.89,0.6388888888888888,0.71875,36
0.93,0.6785714285714286,0.7916666666666666,28
0.825,0.6444444444444445,0.6041666666666666,45
0.83,0.6666666666666666,0.5833333333333334,42
0.9,0.6052631578947368,0.8214285714285714,38
0.845,0.6122448979591837,0.7142857142857143,49
0.94,0.6333333333333333,0.95,30
0.9,0.7,0.65625,30
0.815,0.6037735849056604,0.6666666666666666,53
0.895,0.6571428571428571,0.71875,35
0.895,0.6666666666666666,0.6875,33
0.85,0.65,0.6190476190476191,40
0.925,0.6451612903225806,0.8333333333333334,31
0.93,0.6785714285714286,0.7916666666666666,28
0.93,0.6785714285714286,0.7916666666666666,28
0.93,0.6785714285714286,0.7916666666666666,28
0.885,0.625,0.7575757575757576,40
0.93,0.6666666666666666,0.8333333333333334,30
0.895,0.6666666666666666,0.6875,33
0.905,0.6285714285714286,0.7857142857142857,35
0.885,0.6153846153846154,0.75,39
0.885,0.6571428571428571,0.6764705882352942,35
0.895,0.6666666666666666,0.6875,33
0.93,0.6785714285714286,0.7916666666666666,28
0.965,0.7647058823529411,0.8125,17
0.895,0.6666666666666666,0.6875,33
0.84,0.7352941176470589,0.5208333333333334,34
0.84,0.7352941176470589,0.5208333333333334,34
0.86,0.6944444444444444,0.5952380952380952,36
0.94,0.6333333333333333,0.95,30
0.96,0.6666666666666666,1.0,24
0.975,0.7058823529411765,1.0,17
0.905,0.7241379310344828,0.65625,29
0.88,0.7857142857142857,0.55,28
0.86,0.65,0.65,40
0.89,0.6388888888888888,0.71875,36
0.89,0.6388888888888888,0.71875,36
0.895,0.6571428571428571,0.71875,35
0.9,0.6764705882352942,0.71875,34
0.98,0.8333333333333334,0.8333333333333334,12
0.915,0.8947368421052632,0.53125,19
