reward
-3021
-3178
-3152
-2734
-2988
-3251
-2739
-3439
-2907
-3152
-2616
-3354
-3333
-3190
-3153
-3070
-3193
-2502
-3404
-2783
-3275
-3275
-2973
-2985
-3067
-2939
-2702
-2994
-2701
-3313
-3112
-3374
-2989
-2824
-2775
-2538
-2898
-2850
-3333
-3005
-3026
-3178
-3111
-2775
-2701
-2616
-2496
-2985
-2865
-2947
-2698
-3111
-2850
-2973
-3014
-2783
-2734
-2534
-2775
-2538
-3030
-3376
-2679
-2862
-2947
-3026
-3067
-3062
-3226
-3231
-2973
-2739
-3108
-2989
-2578
-3391
-2775
-2898
-2944
-3067
-3103
-2742
-3193
-2824
-2989
-2850
-2578
-3067
-3158
-2657
-2660
-2783
-3153
-3103
-3144
-3521
-2734
-2575
-3071
-2964
-2944
-3190
-2903
-2994
-3029
-2570
-2604
-3070
-2989
-2988
-3071
-3275
-3465
-3112
-2743
-2661
-3067
-3194
-3363
-2821
-3030
-3219
-3317
-3063
-2578
-3518
-3144
-2538
-3108
-3226
-2865
-2907
-3436
-3436
-2497
-3190
-3226
-3046
-2570
-2866
-3152
-3035
-2578
-2953
-3342
-2906
-3357
-2988
-3472
-3111
-3185
-2903
-2898
-3014
-3026
-3193
-2575
-3518
-2985
-3153
-3390
-3026
-3398
-3276
-2865
-2985
-2980
-3231
-2912
-3226
-2907
-3149
-2743
-3275
-3301
-2824
-3267
-2329
-2850
-2497
-2985
-2865
-2903
-2906
-3260
-2775
-2865
-3029
-3226
-3070
-3518
-3268
-3316
-3067
-2543
-3149
-2988
-3316
-2698
-3014
-2824
-2657
-3070
-2575
-2701
-3062
-2283
-3219
-2862
-2317
-2619
-3062
-3275
-3301
-2780
-3108
-2824
-2932
-3055
-2698
-2985
-2701
-2652
-3026
-3137
-2661
-3436
-2743
-2616
-2988
-3111
-2850
-2866
-3219
-2329
-2702
-2947
-3554
-2865
-3153
-2862
-2529
-3087
-2944
-2865
-2866
-3035
-2907
-3251
-3026
-2947
-2865
-3169
-2743
-2619
-3333
-3067
-3677
-3251
-2660
-2824
-2891
-3014
-2534
-2821
-3076
-2947
-3439
-3743
-3227
-2824
-2661
-2866
-3417
-2841
-2944
-3275
-2907
-3308
-3219
-3029
-3260
-2661
-3035
-3087
-2780
-3190
-3149
-3193
-3158
-3055
-3030
-3440
-2858
-2775
-3226
-2698
-3322
-3026
-2862
-2862
-3275
-2907
-3149
-2980
-2903
-2537
-2891
-2980
-3067
-3272
-3128
-3342
-2944
-2906
-2825
-3014
-3275
-3718
-2850
-3030
-2850
-3267
-2783
-3383
-3026
-3342
-2932
-3096
-3076
-3055
-2657
-2693
-3103
-3046
-2783
-2333
-3199
-2939
-3538
-3349
-3046
-2865
-3316
-3301
-3219
-3308
-2215
-3231
-2657
-3067
-3149
-2898
-2980
-3231
-2985
-2985
-2570
-2824
-3219
-3226
-2948
-2522
-2821
-3144
-2481
-2906
-2932
-3055
-3231
-2538
-2702
-3067
-3087
-3415
-3112
-2698
-2947
-2865
-2611
-2824
-3193
-3316
-3342
-2743
-2906
-3055
-3071
-3231
-2898
-2865
-3137
-3342
-2742
-3199
-2616
-2406
-3497
-2620
-2882
-3357
-3579
-2865
-2739
-3029
-3178
-2821
-2652
-3317
-2898
-2985
-2862
-2898
-2985
-3272
-2809
-3030
-2686
-3137
-2824
-2657
-2939
-2677
-3432
-2862
-2694
-3185
-3358
-2657
-2824
-3333
-3112
-2944
-3144
-2660
-2989
-2739
-3281
-3440
-2657
-2645
-3383
-2537
-2857
-2862
-2701
-2939
-3251
-3603
-3219
-3645
-2734
-2702
-3395
-2373
-2824
-2534
-3317
-3275
-3152
-3104
-2702
-3067
-2985
-3185
-2824
-2496
-2677
-3067
-2862
-2989
-3527
-3112
-2906
-3456
-2988
-3281
-3153
-2857
-2939
-3308
-3301
-2862
-3103
-2981
-2947
-2789
-3103
-3144
-3349
-3194
-2775
-3158
-2906
-3108
-3178
-2857
-2370
-3193
-3070
-2891
-3193
-2862
-3096
-2563
-2780
-2783
-2906
-2522
-3149
-2857
-2783
-2534
-2989
-3070
-2575
-2247
-2816
-3062
-3111
-2775
-3014
-2701
-3149
-2865
-2775
-3067
-3390
-2903
-3235
-3029
-3152
-3219
-2742
-3055
-2988
-3480
-2780
-3267
-2775
-3111
-3030
-2625
-3030
-2620
-3480
-2816
-3070
-2742
-2988
-2496
-2247
-3070
-2948
-3149
-3301
-2604
-2775
-2734
-2862
-2636
-2698
-2871
-2882
-3112
-2800
-3358
-2866
-3026
-3231
-2947
-2702
-2406
-2866
-3103
-2825
-2783
-2693
-2824
-3112
-3026
-2948
-2693
-3316
-3439
-2865
-2701
-2899
-3185
-3190
-3231
-2579
-3128
-2611
-2906
-3067
-2947
-3178
-3234
-3178
-3070
-2824
-3117
-3301
-2939
-2455
-2988
-2865
-3152
-3240
-3152
-2980
-2865
-3096
-3521
-3277
-3128
-2575
-3193
-2939
-3436
-2906
-2780
-3603
-3480
-2980
-3436
-3253
-3062
-2534
-3518
-2534
-2734
-3417
-2964
-3219
-2374
-3046
-2980
-3333
-2891
-3234
-3112
-3062
-3067
-3029
-2988
-3260
-2821
-2698
-2563
-3108
-2862
-2907
-2865
-3349
-3029
-2973
-2578
-3062
-3281
-2947
-3137
-3071
-3390
-3267
-2660
-2816
-2906
-3005
-3424
-3399
-2824
-3070
-3342
-2578
-2677
-3199
-2698
-2698
-2809
-3439
-2784
-3431
-3390
-3199
-2824
-2800
-3108
-3185
-3021
-3212
-2824
-2939
-2865
-3398
-2497
-3240
-3562
-3417
-3465
-3193
-2824
-3600
-3190
-3029
-3644
-2903
-2903
-3111
-2742
-2964
-2944
-2775
-3055
-2939
-3240
-3292
-3108
-2989
-3313
-2866
-2989
-3383
-3128
-3440
-2850
-3604
-3342
-3021
-3149
-2903
-2973
-3825
-2989
-3499
-3480
-2989
-3062
-2882
-2529
-3554
-2944
-2379
-2871
-2906
-2939
-2734
-3308
-2903
-2824
-3108
-3128
-2821
-3021
-2994
-2657
-2862
-3349
-3562
-2686
-3354
-3260
-2645
-3152
-3193
-3260
-3663
-3111
-3354
-3186
-3152
-2693
-3234
-2985
-2660
-3067
-2862
-2947
-3477
-3190
-2373
-2985
-3480
-3518
-3111
-3506
-3234
-2903
-3357
-3070
-2980
-2821
-3272
-3316
-2660
-3424
-3152
-2616
-3272
-2816
-2165
-3103
-3521
-2865
-2616
-3186
-3014
-2903
-2850
-2780
-2989
-2907
-2783
-3354
-3021
-2693
-2775
-3193
-2657
-2947
-2759
-3342
-2759
-3439
-2595
-3398
-3395
-3308
-2850
-2948
-2661
-2661
-3111
-3538
-3055
-2866
-2496
-2865
-2862
-2496
-3322
-3275
-2882
-3149
-2980
-2939
-3026
-2652
-2739
-2780
-2324
-3152
-2619
-3234
-2947
-3144
-3103
-3477
-3193
-2898
-2898
-2701
-2661
-2619
-2857
-3026
-3108
-3014
-3046
-2578
-2988
-2660
-2932
-2923
-3309
-2843
-2989
-2865
-3267
-2619
-2947
-2816
