accuracy,precision,recall,predicted tile
0.965,0.8571428571428571,0.9375,35
0.97,0.8823529411764706,0.9375,34
0.965,0.8787878787878788,0.90625,33
0.975,0.8857142857142857,0.96875,35
0.975,0.4,0.5,5
0.95,0.9583333333333334,0.71875,24
0.945,1.0,0.7380952380952381,31
0.945,1.0,0.7708333333333334,37
0.95,1.0,0.7916666666666666,38
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.965,0.8571428571428571,0.9375,35
0.965,0.8571428571428571,0.9375,35
0.975,0.5555555555555556,0.8333333333333334,9
0.965,0.8235294117647058,0.7777777777777778,17
0.965,0.9111111111111111,0.9318181818181818,45
0.975,0.5454545454545454,1.0,11
0.96,0.9,0.84375,30
0.955,0.9111111111111111,0.8913043478260869,45
0.975,0.7619047619047619,1.0,21
0.94,0.8571428571428571,0.75,28
0.965,0.8695652173913043,0.8333333333333334,23
0.92,0.8333333333333334,0.6944444444444444,30
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.945,0.9696969696969697,0.7619047619047619,33
0.945,0.9696969696969697,0.7619047619047619,33
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.97,0.7777777777777778,0.875,18
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.96,0.8863636363636364,0.9285714285714286,44
0.96,0.8636363636363636,0.7916666666666666,22
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.955,0.96,0.75,25
0.96,0.875,0.8076923076923077,24
0.955,0.96,0.75,25
0.95,0.9583333333333334,0.71875,24
0.95,0.96875,0.775,32
0.955,0.96,0.75,25
0.955,0.96,0.75,25
0.955,0.9259259259259259,0.78125,27
0.955,0.96,0.75,25
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.95,0.9583333333333334,0.71875,24
0.955,0.96,0.75,25
0.955,0.96,0.75,25
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.955,0.9259259259259259,0.78125,27
0.95,0.9583333333333334,0.71875,24
0.955,0.96,0.75,25
0.95,0.9583333333333334,0.71875,24
0.955,0.96,0.75,25
0.95,0.9523809523809523,0.8333333333333334,42
0.975,0.7058823529411765,1.0,17
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.94,1.0,0.75,36
