accuracy,precision,recall,predicted tile
0.955,0.9259259259259259,0.78125,27
0.965,0.8571428571428571,0.9375,35
0.945,1.0,0.7105263157894737,27
0.945,1.0,0.7708333333333334,37
0.94,1.0,0.75,36
0.96,0.8846153846153846,0.8214285714285714,26
0.955,0.9565217391304348,0.7333333333333333,23
0.955,0.9130434782608695,0.75,23
0.95,0.9411764705882353,0.8,34
0.95,0.9583333333333334,0.71875,24
0.97,0.9047619047619048,0.95,42
0.95,0.9318181818181818,0.8541666666666666,44
0.96,0.9,0.75,20
0.95,1.0,0.5652173913043478,13
0.945,1.0,0.725,29
0.95,0.95,0.8260869565217391,40
0.955,0.9259259259259259,0.78125,27
0.97,0.9333333333333333,0.875,30
0.94,1.0,0.75,36
0.965,0.7272727272727273,0.6666666666666666,11
0.955,0.9655172413793104,0.7777777777777778,29
0.945,1.0,0.7380952380952381,31
0.95,0.9583333333333334,0.71875,24
0.945,1.0,0.6764705882352942,23
0.95,0.95,0.8260869565217391,40
0.955,0.9090909090909091,0.8333333333333334,33
0.945,1.0,0.7708333333333334,37
0.95,0.9318181818181818,0.8541666666666666,44
0.955,0.9259259259259259,0.78125,27
0.98,0.7,0.875,10
0.955,0.96,0.75,25
0.96,0.9285714285714286,0.8125,28
0.95,0.9583333333333334,0.71875,24
0.97,0.8823529411764706,0.9375,34
0.94,1.0,0.75,36
0.95,1.0,0.7916666666666666,38
0.94,1.0,0.75,36
0.945,1.0,0.725,29
0.95,1.0,0.6875,22
0.955,0.9259259259259259,0.78125,27
0.945,0.9743589743589743,0.7916666666666666,39
0.945,1.0,0.7708333333333334,37
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.945,0.9743589743589743,0.7916666666666666,39
0.96,0.9411764705882353,0.8421052631578947,34
0.955,1.0,0.7352941176470589,25
0.94,1.0,0.75,36
0.955,0.9534883720930233,0.8541666666666666,43
0.945,0.9743589743589743,0.7916666666666666,39
0.945,1.0,0.7708333333333334,37
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.945,0.9743589743589743,0.7916666666666666,39
0.945,0.9743589743589743,0.7916666666666666,39
0.94,1.0,0.75,36
0.945,1.0,0.7708333333333334,37
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.955,0.9259259259259259,0.78125,27
0.95,1.0,0.6875,22
