accuracy,precision,recall,predicted tile
0.95,0.9583333333333334,0.71875,24
0.955,0.96,0.75,25
0.955,0.9714285714285714,0.8095238095238095,35
0.94,1.0,0.75,36
0.965,0.9310344827586207,0.84375,29
0.96,0.9,0.84375,30
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.955,0.9259259259259259,0.78125,27
0.965,0.9032258064516129,0.875,31
0.955,0.9310344827586207,0.7941176470588235,29
0.945,0.9743589743589743,0.7916666666666666,39
0.94,1.0,0.75,36
0.965,0.8571428571428571,0.9375,35
0.965,0.8571428571428571,0.9375,35
0.98,0.5,1.0,8
0.95,1.0,0.6875,22
0.95,1.0,0.6875,22
0.95,1.0,0.6875,22
0.95,1.0,0.6875,22
0.95,1.0,0.6875,22
0.955,1.0,0.71875,23
0.95,0.9583333333333334,0.71875,24
0.97,0.8181818181818182,0.9,22
0.95,1.0,0.6875,22
0.955,1.0,0.71875,23
0.95,1.0,0.6875,22
0.94,1.0,0.75,36
0.945,1.0,0.7708333333333334,37
0.94,1.0,0.75,36
0.945,1.0,0.7708333333333334,37
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.94,1.0,0.75,36
0.965,0.9333333333333333,0.7,15
0.95,0.9583333333333334,0.71875,24
0.94,1.0,0.75,36
0.95,0.9318181818181818,0.8541666666666666,44
0.955,0.9333333333333333,0.875,45
0.96,0.9347826086956522,0.8958333333333334,46
0.955,0.9148936170212766,0.8958333333333334,47
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8611111111111112,0.96875,36
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.965,0.8648648648648649,0.9411764705882353,37
0.95,0.975,0.8125,40
0.945,0.9743589743589743,0.7916666666666666,39
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8611111111111112,0.96875,36
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.97,0.8421052631578947,1.0,38
0.965,0.84,0.875,25
0.96,0.8636363636363636,0.7916666666666666,22
0.965,0.84,0.875,25
0.965,0.84,0.875,25
0.955,0.9411764705882353,0.6666666666666666,17
0.975,0.5555555555555556,0.8333333333333334,9
0.96,0.9,0.5625,10
0.965,0.8181818181818182,0.6428571428571429,11
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.95,0.9583333333333334,0.71875,24
0.945,0.9743589743589743,0.7916666666666666,39
0.94,1.0,0.75,36
0.945,0.9743589743589743,0.7916666666666666,39
0.945,1.0,0.7708333333333334,37
0.945,0.9743589743589743,0.7916666666666666,39
0.945,0.9743589743589743,0.7916666666666666,39
0.95,1.0,0.782608695652174,36
0.945,1.0,0.7708333333333334,37
0.945,1.0,0.7708333333333334,37
0.945,0.9743589743589743,0.7916666666666666,39
0.945,0.9743589743589743,0.7916666666666666,39
0.945,0.9743589743589743,0.7916666666666666,39
0.94,1.0,0.75,36
0.945,0.9743589743589743,0.7916666666666666,39
0.945,0.9743589743589743,0.7916666666666666,39
0.945,0.9743589743589743,0.7916666666666666,39
0.945,0.9743589743589743,0.7916666666666666,39
0.955,0.92,0.7666666666666667,25
0.945,0.9696969696969697,0.7619047619047619,33
0.955,0.9090909090909091,0.8333333333333334,33
0.955,0.9411764705882353,0.6666666666666666,17
0.955,0.9411764705882353,0.6666666666666666,17
0.955,0.9411764705882353,0.6666666666666666,17
0.965,0.9047619047619048,0.7916666666666666,21
0.955,0.9411764705882353,0.6666666666666666,17
0.95,1.0,0.5833333333333334,14
0.955,1.0,0.625,15
0.955,0.9411764705882353,0.6666666666666666,17
0.955,1.0,0.625,15
