accuracy,precision,recall,predicted tile
0.955,1.0,0.4375,7
0.97,0.7777777777777778,0.875,18
0.975,0.7619047619047619,1.0,21
0.975,0.6923076923076923,0.9,13
0.96,0.9,0.84375,30
0.96,0.9,0.84375,30
0.97,0.9090909090909091,0.8333333333333334,22
0.965,0.8125,0.7647058823529411,16
0.96,0.9,0.75,20
0.95,0.9722222222222222,0.7954545454545454,36
0.94,1.0,0.7391304347826086,34
0.97,0.625,0.625,8
0.94,1.0,0.75,36
0.955,0.9393939393939394,0.8157894736842105,33
0.95,0.9411764705882353,0.8,34
0.965,0.6,0.375,5
0.965,0.8,0.6153846153846154,10
0.94,1.0,0.75,36
0.96,0.8846153846153846,0.8214285714285714,26
0.955,0.9259259259259259,0.78125,27
0.955,1.0,0.4375,7
0.95,0.9583333333333334,0.71875,24
0.945,1.0,0.6944444444444444,25
0.94,1.0,0.75,36
0.955,0.9090909090909091,0.5555555555555556,11
0.94,1.0,0.75,36
0.945,1.0,0.6944444444444444,25
0.94,1.0,0.75,36
0.97,0.8611111111111112,0.96875,36
0.96,0.9615384615384616,0.78125,26
0.97,0.8461538461538461,0.9166666666666666,26
0.955,0.9534883720930233,0.8541666666666666,43
0.945,0.9743589743589743,0.7916666666666666,39
0.955,0.9130434782608695,0.75,23
0.945,0.9696969696969697,0.7619047619047619,33
0.97,0.8181818181818182,0.9,22
0.955,0.9259259259259259,0.78125,27
0.96,0.9761904761904762,0.8541666666666666,42
0.95,0.9583333333333334,0.71875,24
0.965,0.8571428571428571,0.9375,35
0.965,0.9069767441860465,0.9285714285714286,43
0.955,0.9411764705882353,0.6666666666666666,17
0.965,0.8695652173913043,0.8333333333333334,23
0.96,0.9,0.75,20
0.955,0.9411764705882353,0.6666666666666666,17
0.945,1.0,0.6666666666666666,22
0.96,0.9444444444444444,0.7083333333333334,18
0.965,0.8571428571428571,0.9375,35
0.955,0.9130434782608695,0.75,23
0.95,0.9583333333333334,0.71875,24
0.95,0.9615384615384616,0.7352941176470589,26
0.95,1.0,0.6875,22
0.975,0.88,0.9166666666666666,25
0.96,0.9,0.5625,10
0.955,0.9259259259259259,0.78125,27
0.95,0.9318181818181818,0.8541666666666666,44
0.95,0.9523809523809523,0.8333333333333334,42
0.955,0.9230769230769231,0.8571428571428571,39
0.96,0.875,0.7,16
0.96,0.9,0.5625,10
0.97,0.8,0.6666666666666666,10
0.955,0.9259259259259259,0.78125,27
0.95,0.96875,0.775,32
0.95,0.9411764705882353,0.8,34
0.98,0.8888888888888888,1.0,36
0.975,0.8648648648648649,1.0,37
0.965,0.8787878787878788,0.90625,33
0.965,0.8787878787878788,0.90625,33
0.97,0.7142857142857143,0.8333333333333334,14
0.965,0.8787878787878788,0.90625,33
