accuracy,precision,recall,predicted tile
0.845,0.660377358490566,0.7291666666666666,53
0.845,0.6808510638297872,0.6666666666666666,47
0.82,0.6071428571428571,0.7083333333333334,56
0.855,0.8275862068965517,0.5,29
0.91,0.7916666666666666,0.59375,24
0.9,0.7,0.65625,30
0.935,1.0,0.59375,19
0.935,1.0,0.59375,19
0.995,0.8571428571428571,1.0,7
0.915,0.8947368421052632,0.53125,19
0.98,0.9,0.75,10
0.9,0.95,0.5,20
0.905,0.7407407407407407,0.625,27
0.905,0.7241379310344828,0.65625,29
1.0,1.0,1.0,4
0.895,0.6666666666666666,0.6875,33
0.945,0.6666666666666666,0.9,27
0.91,0.7916666666666666,0.59375,24
0.915,0.5945945945945946,0.9166666666666666,37
0.885,0.6046511627906976,0.8125,43
0.895,0.6666666666666666,0.6875,33
0.95,0.7083333333333334,0.85,24
0.915,0.8260869565217391,0.59375,23
0.89,0.6388888888888888,0.71875,36
0.88,0.7333333333333333,0.5789473684210527,30
0.925,0.782608695652174,0.6428571428571429,23
0.91,0.7916666666666666,0.59375,24
0.905,0.7407407407407407,0.625,27
0.915,0.8,0.625,25
0.915,0.8947368421052632,0.53125,19
0.935,0.7391304347826086,0.7083333333333334,23
0.885,0.6097560975609756,0.78125,41
0.885,0.6153846153846154,0.75,39
0.83,0.64,0.6666666666666666,50
0.91,0.65625,0.75,32
1.0,1.0,1.0,4
0.91,0.7916666666666666,0.59375,24
0.975,0.6153846153846154,1.0,13
0.91,0.7692307692307693,0.625,26
0.9,0.7,0.65625,30
0.94,0.7083333333333334,0.7727272727272727,24
0.86,0.6136363636363636,0.7105263157894737,44
0.88,0.5869565217391305,0.84375,46
0.88,0.5909090909090909,0.8125,44
0.88,0.5869565217391305,0.84375,46
0.975,0.7058823529411765,1.0,17
0.855,0.8275862068965517,0.5,29
0.85,0.8,0.5,30
0.85,0.8,0.5,30
0.91,0.7142857142857143,0.6666666666666666,28
0.885,0.6153846153846154,0.75,39
0.885,0.6153846153846154,0.75,39
0.885,0.6153846153846154,0.75,39
0.885,0.6153846153846154,0.75,39
0.885,0.6153846153846154,0.75,39
0.89,0.625,0.78125,40
0.89,0.625,0.78125,40
0.875,0.6410256410256411,0.6944444444444444,39
0.975,0.5454545454545454,1.0,11
0.845,0.7575757575757576,0.5208333333333334,33
0.96,0.42857142857142855,1.0,14
0.955,0.6956521739130435,0.8888888888888888,23
0.87,0.625,0.6944444444444444,40
