accuracy,precision,recall,predicted tile
0.865,0.7058823529411765,0.75,51
0.86,0.7,0.7291666666666666,50
0.83,0.6666666666666666,0.5833333333333334,42
0.85,0.8,0.5,30
0.85,0.8,0.5,30
0.86,0.9166666666666666,0.4583333333333333,24
0.85,0.8,0.5,30
0.865,1.0,0.4375,21
0.86,0.9166666666666666,0.4583333333333333,24
0.86,0.8846153846153846,0.4791666666666667,26
0.855,0.8275862068965517,0.5,29
0.86,0.8846153846153846,0.4791666666666667,26
0.865,0.9565217391304348,0.4583333333333333,23
0.865,1.0,0.4375,21
0.9,0.6470588235294118,0.7333333333333333,34
0.835,0.7027027027027027,0.5416666666666666,37
0.815,0.6,0.6875,55
0.98,0.9,0.75,10
0.83,0.6666666666666666,0.5833333333333334,42
0.96,0.7777777777777778,0.7777777777777778,18
0.8,0.5625,0.75,64
0.905,0.6285714285714286,0.7857142857142857,35
0.865,0.6,0.75,45
0.855,0.8275862068965517,0.5,29
0.82,0.625,0.625,48
0.97,0.6875,0.9166666666666666,16
0.83,0.6346153846153846,0.6875,52
0.935,0.6333333333333333,0.9047619047619048,30
0.925,0.6451612903225806,0.8333333333333334,31
0.935,0.72,0.75,25
0.99,0.8181818181818182,1.0,11
0.83,0.675,0.5625,40
0.84,0.7352941176470589,0.5208333333333334,34
0.855,0.8518518518518519,0.4791666666666667,27
0.855,0.8518518518518519,0.4791666666666667,27
0.905,0.7407407407407407,0.625,27
0.925,0.7741935483870968,0.75,31
0.885,0.6153846153846154,0.75,39
0.885,0.6097560975609756,0.78125,41
0.895,0.6410256410256411,0.78125,39
0.895,0.6341463414634146,0.8125,41
0.885,0.6153846153846154,0.75,39
0.895,0.6666666666666666,0.6875,33
0.9,0.6764705882352942,0.71875,34
0.93,0.875,0.65625,24
0.905,0.7407407407407407,0.625,27
0.92,0.8636363636363636,0.59375,22
0.915,0.8,0.625,25
0.885,0.6097560975609756,0.78125,41
0.89,0.631578947368421,0.75,38
0.88,0.5869565217391305,0.84375,46
0.88,0.5909090909090909,0.8125,44
0.88,0.5909090909090909,0.8125,44
0.88,0.5909090909090909,0.8125,44
0.915,0.8571428571428571,0.5625,21
0.9,0.7,0.65625,30
0.9,0.7,0.65625,30
0.9,0.7,0.65625,30
0.885,0.6153846153846154,0.75,39
0.885,0.6153846153846154,0.75,39
0.885,0.6153846153846154,0.75,39
0.895,0.6341463414634146,0.8125,41
0.86,0.8571428571428571,0.5,28
0.855,0.7567567567567568,0.5833333333333334,37
0.84,0.7352941176470589,0.5208333333333334,34
0.855,0.8064516129032258,0.5208333333333334,31
0.835,0.6829268292682927,0.5833333333333334,41
