accuracy,precision,recall,predicted tile
0.87,0.75,0.6875,44
0.855,0.8518518518518519,0.4791666666666667,27
0.855,0.8275862068965517,0.5,29
0.835,0.6829268292682927,0.5833333333333334,41
0.89,0.6388888888888888,0.71875,36
0.89,0.6388888888888888,0.71875,36
0.885,0.6153846153846154,0.75,39
0.88,0.5869565217391305,0.84375,46
0.965,0.42857142857142855,0.5,7
0.905,0.7241379310344828,0.65625,29
0.98,0.7857142857142857,0.9166666666666666,14
0.875,0.6857142857142857,0.631578947368421,35
0.9,0.6666666666666666,0.75,36
0.885,0.6153846153846154,0.75,39
0.985,0.6,0.75,5
0.885,0.6153846153846154,0.75,39
0.94,0.6333333333333333,0.95,30
0.885,0.6097560975609756,0.78125,41
0.92,0.6176470588235294,0.875,34
0.895,0.6486486486486487,0.75,37
0.9,0.6875,0.6875,32
0.945,0.6666666666666666,0.9,27
0.915,0.8571428571428571,0.5625,21
0.91,0.75,0.65625,28
0.845,0.5614035087719298,0.8421052631578947,57
0.905,0.6285714285714286,0.7857142857142857,35
0.925,0.9473684210526315,0.5625,19
0.875,0.5714285714285714,0.875,49
0.895,0.6666666666666666,0.6875,33
0.915,0.8,0.625,25
0.935,0.7037037037037037,0.7916666666666666,27
0.88,0.5909090909090909,0.8125,44
0.9,0.6578947368421053,0.78125,38
0.84,0.7222222222222222,0.5416666666666666,36
0.9,0.6,0.8571428571428571,40
1.0,1.0,1.0,4
0.905,0.7096774193548387,0.6875,31
0.895,0.11764705882352941,0.25,17
0.885,0.6153846153846154,0.75,39
0.88,0.5869565217391305,0.84375,46
0.94,0.7083333333333334,0.7727272727272727,24
0.865,0.627906976744186,0.7105263157894737,43
0.895,0.6341463414634146,0.8125,41
0.915,0.7419354838709677,0.71875,31
0.895,0.6410256410256411,0.78125,39
0.975,0.7058823529411765,1.0,17
0.83,0.675,0.5625,40
0.825,0.6444444444444445,0.6041666666666666,45
0.84,0.7352941176470589,0.5208333333333334,34
0.9,0.6470588235294118,0.7333333333333333,34
0.92,0.75,0.75,32
0.91,0.7692307692307693,0.625,26
0.925,1.0,0.53125,17
0.92,0.7666666666666667,0.71875,30
0.9,0.7,0.65625,30
0.9,0.6666666666666666,0.75,36
0.9,0.6764705882352942,0.71875,34
0.885,0.6857142857142857,0.6666666666666666,35
0.995,0.8571428571428571,1.0,7
0.845,0.7297297297297297,0.5625,37
0.995,0.8571428571428571,1.0,7
0.945,0.6206896551724138,1.0,29
0.875,0.6341463414634146,0.7222222222222222,41
