accuracy,precision,recall,predicted tile
0.9,0.7,0.65625,30
0.9,0.6875,0.6875,32
0.875,0.696969696969697,0.6052631578947368,33
0.84,0.7352941176470589,0.5208333333333334,34
0.84,0.7352941176470589,0.5208333333333334,34
0.915,0.6896551724137931,0.7142857142857143,29
0.895,0.6216216216216216,0.7666666666666667,37
0.92,0.7307692307692307,0.6785714285714286,26
0.87,0.71875,0.575,32
0.9,0.6875,0.6875,32
0.855,0.6170212765957447,0.725,47
0.805,0.5737704918032787,0.7291666666666666,61
0.935,0.7391304347826086,0.7083333333333334,23
0.95,0.9333333333333333,0.6086956521739131,15
0.865,0.6857142857142857,0.6,35
0.785,0.5194805194805194,0.8695652173913043,77
0.885,0.6153846153846154,0.75,39
0.9,0.6764705882352942,0.71875,34
0.88,0.9615384615384616,0.5208333333333334,26
0.975,0.7058823529411765,1.0,17
0.88,0.6578947368421053,0.6944444444444444,38
0.855,0.6756756756756757,0.5952380952380952,37
0.89,0.625,0.78125,40
0.91,0.9,0.5294117647058824,20
0.83,0.625,0.6521739130434783,48
0.865,0.5918367346938775,0.8055555555555556,49
0.825,0.6444444444444445,0.6041666666666666,45
0.825,0.6382978723404256,0.625,47
0.89,0.6388888888888888,0.71875,36
0.99,0.875,0.875,8
0.95,0.8666666666666667,0.8125,30
0.89,0.6388888888888888,0.71875,36
0.89,0.631578947368421,0.75,38
0.89,0.6388888888888888,0.71875,36
0.84,0.7222222222222222,0.5416666666666666,36
0.85,0.8,0.5,30
0.85,0.7045454545454546,0.6458333333333334,44
0.89,0.875,0.525,24
0.91,0.7916666666666666,0.59375,24
0.885,0.6153846153846154,0.75,39
0.82,0.625,0.625,48
0.835,0.6923076923076923,0.5625,39
0.83,0.6521739130434783,0.625,46
0.835,0.6744186046511628,0.6041666666666666,43
0.85,0.8,0.5,30
0.865,0.6410256410256411,0.6578947368421053,39
0.905,0.8260869565217391,0.5588235294117647,23
0.83,0.675,0.5625,40
0.83,0.6666666666666666,0.5833333333333334,42
0.84,0.7105263157894737,0.5625,38
0.84,0.7222222222222222,0.5416666666666666,36
0.845,0.7575757575757576,0.5208333333333334,33
0.855,0.8275862068965517,0.5,29
0.865,0.9565217391304348,0.4583333333333333,23
0.855,0.7878787878787878,0.5416666666666666,33
0.855,0.8064516129032258,0.5208333333333334,31
0.84,0.7352941176470589,0.5208333333333334,34
0.84,0.7222222222222222,0.5416666666666666,36
0.845,0.7575757575757576,0.5208333333333334,33
0.865,1.0,0.4375,21
0.86,0.9166666666666666,0.4583333333333333,24
0.84,0.7105263157894737,0.5625,38
0.855,0.8518518518518519,0.4791666666666667,27
0.915,0.8571428571428571,0.5625,21
0.885,0.6097560975609756,0.78125,41
