accuracy,precision,recall,predicted tile
0.965,0.7647058823529411,0.8125,17
0.97,1.0,0.625,10
0.97,0.7777777777777778,0.875,18
0.98,0.8,0.8,10
0.9,0.6875,0.6875,32
0.885,0.6097560975609756,0.78125,41
0.93,0.6785714285714286,0.7916666666666666,28
0.96,0.7142857142857143,0.8823529411764706,21
0.925,0.6451612903225806,0.8333333333333334,31
0.86,0.75,0.5454545454545454,32
0.86,0.8214285714285714,0.5,28
0.99,0.8,1.0,10
0.83,0.675,0.5625,40
0.88,0.7333333333333333,0.5789473684210527,30
0.86,0.6578947368421053,0.625,38
0.99,0.8,1.0,10
0.975,0.7857142857142857,0.8461538461538461,14
0.785,0.5342465753424658,0.8125,73
0.915,0.6896551724137931,0.7142857142857143,29
0.895,0.6666666666666666,0.6875,33
0.96,0.6666666666666666,1.0,24
0.89,0.625,0.78125,40
0.87,0.6136363636363636,0.75,44
0.865,1.0,0.4375,21
0.945,0.6206896551724138,1.0,29
0.83,0.675,0.5625,40
0.87,0.625,0.6944444444444444,40
0.865,1.0,0.4375,21
0.88,0.5833333333333334,0.875,48
0.895,0.6486486486486487,0.75,37
0.93,0.6785714285714286,0.7916666666666666,28
0.795,0.5492957746478874,0.8125,71
0.85,0.78125,0.5208333333333334,32
0.9,0.6052631578947368,0.8214285714285714,38
0.835,0.5818181818181818,0.7619047619047619,55
0.95,0.75,0.75,20
0.89,0.625,0.78125,40
0.83,0.675,0.5625,40
0.885,0.6153846153846154,0.75,39
0.895,0.6571428571428571,0.71875,35
0.84,0.5961538461538461,0.7380952380952381,52
0.925,0.6451612903225806,0.8333333333333334,31
0.94,0.8,0.6666666666666666,20
0.935,0.7037037037037037,0.7916666666666666,27
0.935,0.72,0.75,25
0.88,0.6097560975609756,0.7575757575757576,41
0.935,0.7391304347826086,0.7083333333333334,23
0.89,0.625,0.78125,40
0.915,0.6774193548387096,0.75,31
0.88,0.5909090909090909,0.8125,44
0.875,0.6046511627906976,0.7647058823529411,43
0.89,0.6388888888888888,0.71875,36
0.935,0.7391304347826086,0.7083333333333334,23
0.965,0.7368421052631579,0.875,19
0.89,0.6388888888888888,0.71875,36
0.855,0.7209302325581395,0.6458333333333334,43
0.84,0.7222222222222222,0.5416666666666666,36
0.84,0.6,0.7142857142857143,50
0.95,0.75,0.75,20
0.96,0.6818181818181818,0.9375,22
0.98,0.8333333333333334,0.8333333333333334,12
0.9,0.6875,0.6875,32
0.865,0.6857142857142857,0.6,35
0.865,0.6857142857142857,0.6,35
0.9,0.6764705882352942,0.71875,34
0.915,0.7272727272727273,0.75,33
0.92,0.8333333333333334,0.625,24
0.895,0.6666666666666666,0.6875,33
0.985,0.8461538461538461,0.9166666666666666,13
0.885,0.6153846153846154,0.75,39
