reward
-1042
-817
-841
-1135
-1037
-1128
-985
-882
-1299
-1026
-1073
-684
-853
-1037
-1244
-946
-872
-748
-972
-1037
-807
-1005
-801
-944
-1054
-1121
-1078
-1135
-1046
-1046
-1285
-977
-832
-1054
-941
-1259
-1017
-915
-1292
-923
-930
-1119
-770
-684
-1012
-903
-897
-941
-996
-591
-693
-1080
-848
-882
-848
-1135
-897
-815
-964
-1078
-1037
-1190
-841
-882
-1201
-815
-1218
-882
-1078
-996
-1008
-1039
-882
-725
-964
-848
-1078
-812
-801
-807
-1046
-910
-914
-996
-955
-971
-1037
-591
-910
-1067
-856
-1013
-1128
-1163
-569
-872
-841
-807
-841
-923
-1012
-938
-759
-801
-841
-800
-946
-872
-1149
-873
-944
-832
-848
-848
-807
-944
-528
-841
-766
-1039
-941
-1231
-944
-739
-977
-841
-800
-1054
-841
-728
-832
-935
-935
-841
-1272
-677
-689
-935
-1043
-759
-935
-771
-801
-879
-944
-882
-848
-1242
-1201
-646
-1026
-1149
-903
-800
-1251
-971
-944
-914
-923
-593
-832
-985
-807
-848
-1061
-1017
-648
-872
-1067
-1046
-1169
-949
-923
-853
-733
-1013
-955
-955
-872
-976
-903
-728
-1167
-697
-812
-985
-1037
-882
-938
-985
-979
-955
-872
-964
-882
-996
-996
-1094
-872
-817
-807
-759
-1043
-841
-955
-800
-666
-770
-889
-1167
-882
-1201
-1053
-1326
-1067
-918
-1119
-964
-889
-910
-759
-985
-1067
-817
-1128
-1053
-1020
-935
-791
-1283
-800
-882
-684
-807
-497
-1054
-941
-841
-1067
-1104
-882
-770
-725
-955
-857
-770
-889
-879
-1039
-941
-914
-903
-1095
-964
-903
-971
-1078
-1012
-944
-1119
-1169
-651
-1160
-1586
-815
-1149
-985
-1579
-1341
-1258
-770
-1201
-1026
-1272
-977
-1259
-985
-949
-1095
-728
-879
-615
-615
-677
-622
-708
-800
-759
-872
-872
-748
-677
-779
-666
-604
-697
-748
-770
-646
-779
-717
-591
-848
-666
-770
-779
-748
-856
-717
-748
-591
-483
-686
-697
-708
-622
-800
-607
-646
-576
-677
-728
-666
-573
-584
-483
-498
-542
-483
-600
-480
-480
-511
-398
-538
-343
-553
-343
-312
-312
-387
-438
-500
-438
-345
-336
-531
-460
-445
-387
-500
-398
-263
-325
-345
-232
-232
-345
-336
-305
-263
-305
-305
-388
-352
-170
-173
-201
-274
-126
-357
-388
-252
-170
-274
-283
-274
-407
-212
-221
-422
-201
-221
-290
-181
-314
-290
-290
-326
-290
-212
-252
-305
-326
-228
-259
-243
-274
-321
-252
-314
-228
-108
-181
-228
-181
-80
-243
-95
-170
-232
-274
-181
-201
-150
-201
-274
-139
-139
-139
-170
-212
-157
-212
-170
-126
-170
-188
-139
-80
-80
-95
-95
-126
-188
-94
-80
-157
-201
-95
-126
-32
-63
-111
-157
-204
-173
-157
-111
-142
-125
-94
-111
-1
-94
-80
-111
-49
-125
-13
-125
-125
-63
-142
-187
-187
-173
-63
-204
-63
-204
-32
-125
-156
-54
-85
-106
-85
-156
-23
-75
-156
-137
-125
-116
-75
-187
-54
-23
-168
-85
62
-147
-37
-31
56
-54
0
174
-6
56
21
0
0
83
-54
-62
-54
-6
-6
118
25
56
114
-62
25
207
-31
155
-23
8
-75
-49
70
-204
-68
13
-49
-204
118
118
-13
236
-127
-109
-150
-171
-96
-57
-171
-3
-202
-202
-119
-65
-171
-140
-140
-264
-88
-171
-109
-140
-88
-202
-119
-314
-202
-150
-88
-150
-171
-252
-171
-150
-119
-88
-150
-109
-119
-3
-212
-171
-119
-88
-57
-150
-202
-109
-57
-140
-140
-140
-150
-119
-181
-65
-189
-119
-202
-3
-171
-202
-190
-57
-202
-109
-109
-88
-238
-150
-127
-57
-57
-150
-150
-88
-65
-190
-159
-57
-88
-202
-140
-190
-88
-109
-140
-119
-65
-159
-150
-202
-171
-140
-150
-88
-57
-212
-119
-119
-171
-119
-109
-159
-140
-140
-88
-150
-34
-3
-150
-119
-140
-326
-140
-202
-88
-34
-171
-140
-283
-119
-119
-150
-140
-150
-181
-88
-221
-34
-119
-3
-202
-3
-88
-314
-150
-119
-221
-140
-202
-233
-96
-26
-202
-150
-171
-212
-150
-171
-34
-119
-181
-109
-57
-127
-171
53
-171
-171
-140
-283
-202
-127
-140
-140
-119
-57
-96
-109
-252
-233
-34
-283
-150
-140
-88
-88
-233
-65
-78
-57
-264
-221
-109
-109
-109
-202
22
-109
-150
-220
-181
-57
-34
-171
-140
-78
-233
-65
-119
-119
-34
-96
-233
-119
-140
-190
-88
-34
-171
-57
-127
-190
-140
-221
-238
-202
-57
-128
-171
-65
-171
-150
-140
-159
-171
-65
-202
-88
-109
-109
-202
-65
-78
-150
-109
-88
-34
-140
-140
-109
-65
-150
-109
-88
-150
-140
-252
-96
-140
-3
-57
-140
-109
-119
-34
-88
-171
-119
-88
-119
-88
-109
-34
-26
-202
-171
-150
-233
-295
-295
-150
-202
-102
-220
-127
-220
-336
-282
-243
-133
-212
-158
-40
-127
-71
-189
-96
-220
-189
-102
-71
-102
-71
-212
-189
-65
-96
-158
-96
-71
-34
-40
22
-96
-65
-102
-65
-65
-127
-9
-65
-34
-181
-34
-65
-57
-3
-3
49
-65
-34
28
22
-34
-57
84
53
-3
53
-3
-13
-65
53
-9
-119
-13
53
80
-34
80
53
-127
142
-3
28
-119
53
111
84
-119
-9
111
28
80
22
49
22
-9
142
53
142
84
28
111
-9
140
53
22
80
-9
-9
53
22
-71
-119
-88
-34
-34
-119
-212
-158
-158
-264
-96
-150
-127
-220
-71
-212
-158
-40
-96
-274
-96
-220
-158
-274
-164
-189
-220
-189
-71
-158
-189
-158
-158
-189
-189
-251
-212
-220
-189
-305
-282
-133
-189
-133
-127
-220
-282
-212
-220
-181
-102
-9
-181
-34
-158
53
-9
-13
49
80
80
111
49
80
80
171
18
