accuracy,precision,recall,predicted tile
0.98,0.7857142857142857,0.9166666666666666,14
0.83,0.6666666666666666,0.5833333333333334,42
0.835,0.7027027027027027,0.5416666666666666,37
0.975,0.8333333333333334,0.7692307692307693,12
0.965,0.7647058823529411,0.8125,17
0.96,0.75,0.8333333333333334,20
0.965,0.7647058823529411,0.8125,17
0.96,0.6818181818181818,0.9375,22
0.91,0.7916666666666666,0.59375,24
0.87,0.875,0.4772727272727273,24
0.995,0.8571428571428571,1.0,7
0.835,0.7027027027027027,0.5416666666666666,37
0.89,0.8076923076923077,0.5526315789473685,26
0.905,0.7407407407407407,0.625,27
0.91,0.6470588235294118,0.7857142857142857,34
0.96,0.6818181818181818,0.9375,22
0.915,0.7777777777777778,0.65625,27
0.91,0.7692307692307693,0.625,26
0.915,0.8947368421052632,0.53125,19
0.91,0.7692307692307693,0.625,26
0.895,0.6571428571428571,0.71875,35
0.98,0.7857142857142857,0.9166666666666666,14
0.915,0.8947368421052632,0.53125,19
0.905,0.7407407407407407,0.625,27
0.97,0.8571428571428571,0.75,14
0.96,0.6666666666666666,1.0,24
0.96,0.6818181818181818,0.9375,22
0.93,0.6785714285714286,0.7916666666666666,28
0.855,0.23529411764705882,0.7272727272727273,34
0.845,0.6037735849056604,0.7619047619047619,53
0.895,0.6571428571428571,0.71875,35
0.815,0.5737704918032787,0.7608695652173914,61
0.805,0.5737704918032787,0.7291666666666666,61
0.87,0.75,0.5714285714285714,32
0.845,0.6222222222222222,0.6666666666666666,45
0.835,0.6363636363636364,0.7291666666666666,55
0.87,0.9230769230769231,0.5,26
0.895,0.6571428571428571,0.71875,35
0.915,0.8571428571428571,0.5625,21
0.905,0.696969696969697,0.71875,33
0.91,0.7916666666666666,0.59375,24
0.915,0.8260869565217391,0.59375,23
0.9,0.7,0.65625,30
0.895,0.6666666666666666,0.6875,33
0.905,0.7407407407407407,0.625,27
0.915,0.8947368421052632,0.53125,19
0.895,0.6571428571428571,0.71875,35
0.915,0.8,0.625,25
0.89,0.6388888888888888,0.71875,36
0.91,0.71875,0.71875,32
0.905,0.6666666666666666,0.8125,39
0.915,0.7142857142857143,0.78125,35
0.895,0.6222222222222222,0.875,45
0.89,0.6388888888888888,0.71875,36
0.905,0.7241379310344828,0.65625,29
0.885,0.6153846153846154,0.75,39
0.905,0.6756756756756757,0.78125,37
0.91,0.7692307692307693,0.625,26
0.905,0.7407407407407407,0.625,27
0.895,0.627906976744186,0.84375,43
