accuracy,precision,recall,predicted tile
0.965,0.7647058823529411,0.8125,17
0.97,1.0,0.625,10
0.97,1.0,0.625,10
0.98,0.9285714285714286,0.8125,14
0.965,0.7647058823529411,0.8125,17
0.97,0.8571428571428571,0.75,14
0.91,0.75,0.65625,28
0.945,0.68,0.85,25
0.905,0.7407407407407407,0.625,27
0.84,0.5961538461538461,0.7380952380952381,52
0.9,0.6875,0.6875,32
0.875,0.7586206896551724,0.55,29
0.91,0.7916666666666666,0.59375,24
0.89,0.6875,0.6470588235294118,32
0.82,0.625,0.625,48
0.82,0.62,0.6458333333333334,50
0.84,0.7352941176470589,0.5208333333333334,34
0.815,0.5964912280701754,0.7083333333333334,57
0.84,0.6904761904761905,0.6041666666666666,42
0.96,0.7777777777777778,0.7777777777777778,18
0.855,0.8275862068965517,0.5,29
0.905,0.7407407407407407,0.625,27
0.885,0.6153846153846154,0.75,39
0.86,0.6904761904761905,0.6590909090909091,42
0.85,0.78125,0.5208333333333334,32
0.955,0.6956521739130435,0.8888888888888888,23
0.89,0.6388888888888888,0.71875,36
0.88,0.5909090909090909,0.8125,44
0.99,0.8,1.0,10
0.9,0.7692307692307693,0.5882352941176471,26
0.85,0.6944444444444444,0.5681818181818182,36
0.83,0.5862068965517241,0.7727272727272727,58
0.845,0.559322033898305,0.868421052631579,59
0.84,0.7352941176470589,0.5208333333333334,34
0.835,0.7027027027027027,0.5416666666666666,37
0.84,0.7222222222222222,0.5416666666666666,36
0.84,0.7222222222222222,0.5416666666666666,36
0.835,0.7027027027027027,0.5416666666666666,37
0.865,0.6857142857142857,0.6,35
0.925,0.9473684210526315,0.5625,19
0.88,0.5909090909090909,0.8125,44
0.875,0.5714285714285714,0.875,49
0.89,0.6136363636363636,0.84375,44
0.865,0.9565217391304348,0.4583333333333333,23
0.835,0.7027027027027027,0.5416666666666666,37
0.85,0.8,0.5,30
0.865,0.9565217391304348,0.4583333333333333,23
0.85,0.8,0.5,30
0.84,0.7222222222222222,0.5416666666666666,36
0.835,0.7027027027027027,0.5416666666666666,37
0.85,0.78125,0.5208333333333334,32
0.865,0.92,0.4791666666666667,25
0.865,0.92,0.4791666666666667,25
0.84,0.7222222222222222,0.5416666666666666,36
0.855,0.8064516129032258,0.5208333333333334,31
0.85,0.8,0.5,30
0.965,0.36363636363636365,1.0,11
0.905,0.7407407407407407,0.625,27
0.945,0.68,0.85,25
0.905,0.7241379310344828,0.65625,29
0.975,0.6153846153846154,1.0,13
0.915,0.8947368421052632,0.53125,19
0.845,0.7297297297297297,0.5625,37
0.895,0.6666666666666666,0.6875,33
0.93,0.7368421052631579,0.875,38
0.905,0.6585365853658537,0.84375,41
0.855,0.7111111111111111,0.6666666666666666,45
0.87,0.8928571428571429,0.5208333333333334,28
0.85,0.78125,0.5208333333333334,32
0.895,0.8461538461538461,0.6875,39
0.86,0.9166666666666666,0.4583333333333333,24
0.92,0.7916666666666666,0.6333333333333333,24
