accuracy,precision,recall,predicted tile
0.84,0.5961538461538461,0.7380952380952381,52
0.955,0.7142857142857143,0.8333333333333334,21
0.895,0.8,0.5555555555555556,25
0.945,0.6086956521739131,0.875,23
0.855,0.5882352941176471,0.7894736842105263,51
0.94,0.8,0.6666666666666666,20
0.89,0.75,0.5833333333333334,28
0.915,0.8571428571428571,0.5625,21
0.955,0.7142857142857143,0.8333333333333334,21
0.855,0.8064516129032258,0.5208333333333334,31
0.825,0.6444444444444445,0.6041666666666666,45
0.95,0.7083333333333334,0.85,24
0.885,0.6153846153846154,0.75,39
0.9,0.6052631578947368,0.8214285714285714,38
0.905,0.6774193548387096,0.7,31
0.975,0.7058823529411765,1.0,17
0.95,0.7272727272727273,0.8,22
0.915,0.8947368421052632,0.53125,19
0.89,0.6388888888888888,0.71875,36
0.9,0.6875,0.6875,32
0.91,0.7692307692307693,0.625,26
0.915,0.8260869565217391,0.59375,23
0.89,0.631578947368421,0.75,38
0.995,1.0,0.8333333333333334,5
0.96,0.6666666666666666,1.0,24
0.92,1.0,0.5,16
0.895,0.6571428571428571,0.71875,35
0.885,0.6097560975609756,0.78125,41
0.895,0.6666666666666666,0.6875,33
0.905,0.7096774193548387,0.6875,31
0.9,0.6764705882352942,0.71875,34
0.89,0.6388888888888888,0.71875,36
1.0,1.0,1.0,4
0.965,0.7647058823529411,0.8125,17
0.85,0.8,0.5,30
0.995,0.8571428571428571,1.0,7
0.895,0.6571428571428571,0.71875,35
0.895,0.6857142857142857,0.7058823529411765,35
0.82,0.625,0.625,48
0.81,0.5862068965517241,0.7083333333333334,58
0.845,0.7575757575757576,0.5208333333333334,33
0.855,0.8518518518518519,0.4791666666666667,27
0.99,0.8,1.0,10
0.885,0.6097560975609756,0.78125,41
0.945,0.7894736842105263,0.6818181818181818,19
0.86,0.9166666666666666,0.4583333333333333,24
0.835,0.7027027027027027,0.5416666666666666,37
0.84,0.7352941176470589,0.5208333333333334,34
0.835,0.7027027027027027,0.5416666666666666,37
0.84,0.7352941176470589,0.5208333333333334,34
0.87,0.6578947368421053,0.6578947368421053,38
0.915,0.8260869565217391,0.59375,23
0.895,0.6666666666666666,0.6875,33
0.905,0.7407407407407407,0.625,27
0.98,0.7857142857142857,0.9166666666666666,14
0.895,0.6666666666666666,0.6875,33
0.915,0.8260869565217391,0.59375,23
0.91,0.7692307692307693,0.625,26
0.915,0.6744186046511628,0.90625,43
0.92,0.6739130434782609,0.96875,46
0.915,0.7027027027027027,0.8125,37
0.905,0.6756756756756757,0.78125,37
0.83,0.64,0.6666666666666666,50
0.89,0.9333333333333333,0.5833333333333334,30
0.83,0.6666666666666666,0.5833333333333334,42
0.89,0.8421052631578947,0.6666666666666666,38
0.865,1.0,0.4375,21
0.88,0.9615384615384616,0.5208333333333334,26
0.905,0.8085106382978723,0.7916666666666666,47
